"make","model","condition","grade","capacity","colour","network","count"
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",102
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",103
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",104
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",105
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",106
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",107
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",108
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",109
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",110
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",111
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",112
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",113
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",114
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",115
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",116
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",117
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",118
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",119
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",120
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",121
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",122
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",123
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",124
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",125
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",126
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",127
"XQISIT","FLIPCOVER FOR IPHONE 6","Brand New","Brand New","Not Applicable","White","Not Applicable",128
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",129
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",130
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",131
